,age,articleNumber,batch,bias-question,country,gender,language,source,politics,url
734,47,85.0,2.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/20/us/ocean-drive-miami-shooting-injured/index.html
735,24,214.0,6.0,is-not-biased,United States,Female,English,CNN,Independent,https://www.cnn.com/2022/04/08/golf/tiger-woods-second-round-the-masters-spt-intl/index.html
736,41,360.0,4.0,is-biased,Other,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60999246
737,33,285.0,2.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/20/us/all-black-women-army-congressional-gold-medal/index.html
738,55,349.0,7.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/10/entertainment/pamela-anderson-broadway-chicago-interview/index.html
739,60,141.0,3.0,is-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/business-60333565
740,31,23.0,3.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html
741,62,357.0,6.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61031583
742,31,414.0,1.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/politics/trevor-reed-biden-texas/index.html
743,28,177.0,7.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61047565
744,50,342.0,4.0,is-not-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-60947937
745,30,274.0,6.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/midwestern-storm-rainy-weather-snow-great-lakes-northeast
746,25,154.0,1.0,is-not-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/san-francisco-officer-terrance-stangel-verdict-dacari-spiers-boudin
747,30,164.0,8.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/04/11/world/far-near-sides-of-the-moon-difference-scn/index.html
748,51,131.0,4.0,is-not-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/who-is-judge-elizabeth-scherer
749,62,171.0,2.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/03/20/media/reliable-sources-kyiv-independent/index.html
750,47,446.0,7.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html
751,43,134.0,6.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/washington-d-c-men-who-allegedly-posed-as-federal-agents-had-stockpile-of-weapons-new-filing-shows
752,33,324.0,8.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/nj-man-charged-violent-spree-anti-semitic-remarks-stabbing-orthodox-jewish-man-adl
753,28,432.0,4.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/who-is-judge-elizabeth-scherer
754,36,277.0,2.0,is-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/nyc-landlord-tenants-paying-rent
755,69,163.0,7.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/04/10/us/texas-district-attorney-drops-murder-charge/index.html
756,27,224.0,8.0,is-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61018765
757,54,72.0,7.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/10/media/abigail-disney-reliable-sources/index.html
758,39,420.0,6.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/08/us/alabama-transgender-bills/index.html
759,33,64.0,8.0,is-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/florida-fair-ride-operator-trapped-orlando
760,34,369.0,1.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/uk-60642926
761,33,211.0,2.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/yale-university-free-speech-panel-disrupted
762,34,337.0,4.0,is-biased,United States,Female,English,FOX,Independent,https://www.foxnews.com/us/capitol-fox-kits-euthanized-rabies-dc
763,41,463.0,3.0,is-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/nyc-nypd-police-weekend-shooting-victims-shot
764,25,290.0,4.0,is-biased,India,Male,English,FOX,Conservative,https://www.foxnews.com/us/texas-gov-greg-abbott-migrants-capitol-dc
765,33,113.0,7.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/10/media/abigail-disney-reliable-sources/index.html
766,45,118.0,2.0,is-not-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html
767,44,96.0,6.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/04/08/opinions/tiger-woods-masters-comeback-accident-jones/index.html
768,40,299.0,3.0,is-not-biased,China,Female,Chinese,FOX,Independent,https://www.foxnews.com/us/nyc-landlord-tenants-paying-rent
769,38,426.0,1.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/politics/trevor-reed-biden-texas/index.html
770,25,213.0,4.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/07/politics/north-korea-nuclear-satellite-images/index.html
771,33,383.0,7.0,is-biased,Colombia,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/10/europe/french-presidential-election-results-intl/index.html
772,47,223.0,3.0,is-not-biased,United States,Female,English,BBC,Independent,https://www.bbc.co.uk/news/uk-60816960
773,32,137.0,4.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/business-61027374
774,42,227.0,8.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/04/11/sport/la-lakers-fire-frank-vogel-spt-intl/index.html
775,37,389.0,3.0,is-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/science-environment-60788761
776,56,212.0,6.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61005390
777,57,475.0,7.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/04/10/entertainment/pamela-anderson-broadway-chicago-interview/index.html
778,54,380.0,2.0,is-not-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60810468
779,28,250.0,2.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60758401
780,30,204.0,6.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/driver-highway-philadelphia-dies-tire-crashes-windshield
781,27,484.0,2.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html
782,40,199.0,3.0,is-biased,Georgia,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60826311
783,56,367.0,7.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/04/10/europe/french-presidential-election-results-intl/index.html
784,40,117.0,7.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/midwestern-storm-rainy-weather-snow-great-lakes-northeast
785,37,239.0,6.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61047164
786,28,344.0,8.0,is-not-biased,United States,Female,English,CNN,Independent,https://www.cnn.com/2022/04/11/world/far-near-sides-of-the-moon-difference-scn/index.html
787,25,461.0,3.0,is-biased,India,Female,English,CNN,Independent,https://www.cnn.com/2022/03/21/politics/trump-appeal-ny-attorney-general-investigation-depositions/index.html
788,30,20.0,8.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/04/11/politics/gun-regulation-atf-steve-dettelbach/index.html
789,49,393.0,2.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/20/entertainment/kanye-west-banned-grammys-trevor-noah/index.html
790,48,146.0,3.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/california-chevron-refinery-strike
791,25,440.0,2.0,is-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60699186
792,37,352.0,2.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/03/20/opinions/ukraine-biden-peace-deal-dowling/index.html
793,40,156.0,7.0,is-not-biased,United States,Female,English,BBC,Other,https://www.bbc.co.uk/news/science-environment-61044759
794,51,13.0,7.0,is-not-biased,United States,Female,English,FOX,Independent,https://www.foxnews.com/us/midwestern-storm-rainy-weather-snow-great-lakes-northeast
795,44,101.0,6.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/nyc-shooting-outside-bronx-school-kills-teen-injures-two-others
796,25,50.0,7.0,is-not-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/04/10/entertainment/pamela-anderson-broadway-chicago-interview/index.html
797,25,284.0,6.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/nancy-crampton-brophy-murder-trial-oregon
798,47,48.0,4.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60999246
799,20,484.0,8.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/houston-car-dealership-employee-thwarts-attempted-armed-robbery
800,39,369.0,8.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60989415
801,27,203.0,6.0,is-not-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/maryland-police-release-footage-of-sick-attack-on-senior-citizen
802,42,144.0,1.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/health-60648869
803,29,344.0,4.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/california-homeowner-beats-up-suspected-burglar-during-robbery
804,40,45.0,3.0,is-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/03/21/politics/putin-war-criminal-ukraine-russia-what-matters/index.html
805,22,43.0,7.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/nyc-high-school-shooting-charged-with-murder
806,38,45.0,3.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/21/politics/putin-war-criminal-ukraine-russia-what-matters/index.html
807,34,137.0,1.0,is-not-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/trial-capitol-riot-conviction-washington-guy-reffitt
808,35,130.0,7.0,is-not-biased,United States,Female,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-61026996
809,57,417.0,1.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/08/us/sherri-papini-detention-hearing/index.html
810,23,416.0,2.0,is-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html
811,39,307.0,6.0,is-biased,United States,Female,English,FOX,Independent,https://www.foxnews.com/us/critics-blast-obamas-russia-claims-intel-operatives-wont-admit-they-were-wrong-on-hunter-biden-laptop
812,53,212.0,6.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61005390
813,75,212.0,3.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/severe-weather-coming-to-texas-southeast
814,40,29.0,6.0,is-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60947937
815,35,237.0,4.0,is-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/business-61027374
816,25,475.0,4.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61031683
817,48,279.0,2.0,is-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/business-60333565
818,43,455.0,4.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61029445
819,33,315.0,1.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/politics/poland-jets-ukraine-russia/index.html
820,31,477.0,6.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/04/08/opinions/tiger-woods-masters-comeback-accident-jones/index.html
821,27,420.0,6.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/04/08/us/alabama-transgender-bills/index.html
822,41,459.0,1.0,is-not-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/san-francisco-officer-terrance-stangel-verdict-dacari-spiers-boudin
823,30,225.0,7.0,is-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/04/10/media/abigail-disney-reliable-sources/index.html
824,25,368.0,2.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/california-gang-members-charged-kevin-nishita-murder-shooting-smash-and-grab
825,59,303.0,6.0,is-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61026996
826,26,140.0,7.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/business-61027374
827,41,110.0,4.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/04/07/us/kentucky-governor-vetoes-bill-anti-critical-race-theory/index.html
828,42,306.0,4.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/dc-men-who-allegedly-posed-as-federal-agents-under-scrutiny-for-possible-foreign-ties
829,35,124.0,2.0,is-not-biased,Venezuela,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60810468
830,32,484.0,3.0,is-not-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/ohio-juvenile-detention-facility-closed-after-fentanyl-found-victims-hospital
831,52,111.0,4.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-61005390
832,28,375.0,7.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61047164
833,39,366.0,2.0,is-not-biased,United States,Female,English,FOX,Independent,https://www.foxnews.com/us/west-texas-wildfires-evacuations
834,27,354.0,8.0,is-not-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/blankets-of-hope-nonprofit-homeless-shelters-ukraine
835,25,344.0,6.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/maryland-senior-citizen-assaulted-suspects-attempted-car-jacking
836,55,165.0,8.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61072430
837,39,280.0,2.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/plea-deal-philadelphia-woman-set-cop-cars-fire-george-floyd-protests
838,38,209.0,3.0,is-not-biased,Kenya,Male,Other,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60798834
839,45,321.0,3.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/21/us/texas-wildfires-monday/index.html
840,31,130.0,3.0,is-not-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/police-search-for-suspect-in-viral-california-tesla-stunt-gone-wrong
841,34,186.0,6.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/2-alabama-men-charged-takeover-florida-beach-town
842,37,306.0,2.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/4-people-shot-near-south-by-southwest-festival-in-texas
843,30,209.0,6.0,is-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/uk-scotland-61031326
844,35,352.0,4.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-61016908
845,48,18.0,6.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/04/08/us/alabama-transgender-bills/index.html
846,24,423.0,4.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/04/07/weather/severe-weather-south-thursday/index.html
