article_id,index,llm_assessment,llm_confidence,llm_label,Model,Condition
114,1885,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
22,437,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
241,752,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
54,1886,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
245,438,is-biased,85,1,gemini-2.5-flash-lite,Direct
287,753,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
35,1887,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
101,439,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
248,754,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
0,1888,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
145,440,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
162,755,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
268,1889,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
253,441,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
95,756,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
113,1890,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
130,442,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
159,757,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
58,1891,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
83,443,is-biased,95,1,gemini-2.5-flash-lite,Direct
152,758,is-biased,95,1,gemini-2.5-flash-lite,Direct
205,1892,is-not-biased,98,0,gemini-2.5-flash-lite,Direct
220,444,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
199,759,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
50,1893,is-biased,95,1,gemini-2.5-flash-lite,Direct
274,445,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
27,760,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,1894,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
187,446,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
288,761,is-biased,95,1,gemini-2.5-flash-lite,Direct
62,1895,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
139,447,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
187,762,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,1896,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
201,448,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
252,763,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
268,1897,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
239,449,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
274,764,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,1898,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
267,450,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
159,765,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
59,1899,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
101,451,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
123,766,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,1900,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
167,452,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
150,767,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,1901,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
56,453,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
248,768,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,1902,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
54,454,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
113,769,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
268,1903,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
277,455,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
142,770,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,1904,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
78,456,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
157,771,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,1905,is-biased,85,1,gemini-2.5-flash-lite,Direct
39,457,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
29,772,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
205,1906,is-not-biased,98,0,gemini-2.5-flash-lite,Direct
74,458,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
7,773,is-biased,75,1,gemini-2.5-flash-lite,Direct
112,1907,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
223,459,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
170,774,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
50,1908,is-biased,95,1,gemini-2.5-flash-lite,Direct
99,460,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
21,775,is-biased,85,1,gemini-2.5-flash-lite,Direct
112,1909,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
162,461,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
90,776,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
116,1910,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
234,462,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
156,777,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
2,1911,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
76,463,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
76,778,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
58,1912,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
144,464,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
66,779,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,1913,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
183,465,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
194,780,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
222,1914,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
24,466,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
119,781,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,1915,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
81,467,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
80,782,is-biased,75,1,gemini-2.5-flash-lite,Direct
59,1916,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
97,468,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
157,783,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,1917,is-biased,85,1,gemini-2.5-flash-lite,Direct
279,469,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
230,784,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,1918,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
102,470,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
105,785,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,1919,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
165,471,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
172,786,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
57,1920,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
222,472,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
134,787,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
268,1921,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
67,473,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
168,788,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
265,1922,is-biased,85,1,gemini-2.5-flash-lite,Direct
232,474,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
118,789,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
195,1923,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
156,475,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
182,790,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
58,1924,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
177,476,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
63,791,is-biased,75,1,gemini-2.5-flash-lite,Direct
115,1925,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
136,477,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
122,792,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,1926,is-biased,85,1,gemini-2.5-flash-lite,Direct
271,1234,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,2053,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
143,1235,is-biased,95,1,gemini-2.5-flash-lite,Direct
211,2054,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
144,1236,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
265,2055,is-biased,85,1,gemini-2.5-flash-lite,Direct
261,1237,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,2056,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
246,1238,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,2057,is-biased,85,1,gemini-2.5-flash-lite,Direct
104,1239,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
116,2058,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
155,1240,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
245,2059,is-biased,85,1,gemini-2.5-flash-lite,Direct
204,1241,is-biased,85,1,gemini-2.5-flash-lite,Direct
28,2060,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
29,1242,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
215,2061,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
20,1243,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,2062,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
141,1244,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,2063,is-biased,85,1,gemini-2.5-flash-lite,Direct
74,1245,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
259,2064,is-biased,85,1,gemini-2.5-flash-lite,Direct
284,1246,is-biased,95,1,gemini-2.5-flash-lite,Direct
50,2065,is-biased,95,1,gemini-2.5-flash-lite,Direct
113,1247,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
211,2066,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
157,1248,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
55,2067,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
284,1249,is-biased,95,1,gemini-2.5-flash-lite,Direct
60,2068,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
20,1250,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,2069,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
178,1251,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
110,2070,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
208,1252,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
211,2071,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
182,1253,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,2072,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
241,1254,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
45,2073,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
121,1255,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
116,2074,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
143,1256,is-biased,95,1,gemini-2.5-flash-lite,Direct
114,2075,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
68,1257,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,2076,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
233,1258,is-biased,85,1,gemini-2.5-flash-lite,Direct
215,2077,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
123,1259,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,2078,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
65,1260,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
259,2079,is-biased,85,1,gemini-2.5-flash-lite,Direct
193,1261,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
37,2080,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
155,1262,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
222,2081,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,1263,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
61,2082,is-biased,75,1,gemini-2.5-flash-lite,Direct
75,1264,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
215,2083,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
167,1265,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,2084,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
147,1266,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
269,2085,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
264,1267,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
278,2086,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
224,1268,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
113,2087,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
77,1269,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,2088,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
270,1270,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,2089,is-biased,85,1,gemini-2.5-flash-lite,Direct
145,1271,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
62,2090,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
157,1272,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
195,2091,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
162,1273,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
59,2092,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
165,1274,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
19,2093,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
136,1275,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
19,2094,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
119,1276,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
195,2095,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
230,1277,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
207,2096,is-biased,95,1,gemini-2.5-flash-lite,Direct
112,1278,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,2097,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
105,1279,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
245,2098,is-biased,85,1,gemini-2.5-flash-lite,Direct
11,1280,is-biased,95,1,gemini-2.5-flash-lite,Direct
192,2099,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
270,1281,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
45,2100,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
65,1282,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
50,2101,is-biased,95,1,gemini-2.5-flash-lite,Direct
95,1283,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
59,2102,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
274,1284,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,2103,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
94,1285,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,2104,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
129,1286,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
50,2105,is-biased,95,1,gemini-2.5-flash-lite,Direct
93,1287,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
50,2106,is-biased,95,1,gemini-2.5-flash-lite,Direct
129,1288,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
28,2107,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
58,1289,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
192,2108,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
125,1290,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,2109,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
159,1291,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
58,2110,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
221,1292,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
47,2111,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
103,1293,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
110,2112,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
19,1294,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
192,2113,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
160,1295,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,2114,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
223,1296,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,2115,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
128,163,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
132,604,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
46,919,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
202,164,is-biased,85,1,gemini-2.5-flash-lite,Direct
208,605,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
150,920,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
208,165,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
22,606,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
280,921,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
174,166,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
152,607,is-biased,95,1,gemini-2.5-flash-lite,Direct
22,922,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
174,167,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
205,608,is-not-biased,98,0,gemini-2.5-flash-lite,Direct
72,923,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
175,168,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
180,609,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
109,924,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
271,169,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
147,610,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
204,925,is-biased,85,1,gemini-2.5-flash-lite,Direct
1,170,is-biased,75,1,gemini-2.5-flash-lite,Direct
144,611,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
98,926,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
176,171,is-biased,75,1,gemini-2.5-flash-lite,Direct
98,612,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
33,927,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
90,172,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
144,613,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
59,928,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
125,173,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
164,614,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
147,929,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
43,174,is-biased,75,1,gemini-2.5-flash-lite,Direct
86,615,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
176,930,is-biased,75,1,gemini-2.5-flash-lite,Direct
86,175,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
262,616,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
279,931,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
226,176,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
266,617,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
230,932,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
18,177,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
128,618,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
40,933,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
171,178,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
148,619,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
41,934,is-biased,85,1,gemini-2.5-flash-lite,Direct
114,179,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
11,620,is-biased,95,1,gemini-2.5-flash-lite,Direct
166,935,is-biased,75,1,gemini-2.5-flash-lite,Direct
174,180,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
150,621,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
90,936,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
210,181,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
259,622,is-biased,85,1,gemini-2.5-flash-lite,Direct
60,937,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,182,is-biased,85,1,gemini-2.5-flash-lite,Direct
105,623,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
168,938,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
10,183,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
86,624,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
60,939,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
118,184,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
194,625,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,940,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
159,185,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
48,626,is-biased,95,1,gemini-2.5-flash-lite,Direct
142,941,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
33,186,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
76,627,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
234,942,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
286,187,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
1,628,is-biased,75,1,gemini-2.5-flash-lite,Direct
214,943,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
22,188,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
93,629,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
166,944,is-biased,75,1,gemini-2.5-flash-lite,Direct
136,189,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,630,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
253,945,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
235,190,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
105,631,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
158,946,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
252,191,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
217,632,is-biased,85,1,gemini-2.5-flash-lite,Direct
71,947,is-biased,95,1,gemini-2.5-flash-lite,Direct
71,192,is-biased,95,1,gemini-2.5-flash-lite,Direct
194,633,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
49,948,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
182,193,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
22,634,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
63,949,is-biased,75,1,gemini-2.5-flash-lite,Direct
267,194,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
159,635,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
142,950,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
87,195,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
142,636,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
88,951,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
136,196,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
121,637,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
133,952,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
20,197,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
109,638,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
105,953,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,198,is-biased,85,1,gemini-2.5-flash-lite,Direct
150,639,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
60,954,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
65,199,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
172,640,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
118,955,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
266,200,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
125,641,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
233,956,is-biased,85,1,gemini-2.5-flash-lite,Direct
93,201,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
153,642,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
76,957,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
140,202,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
172,643,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
105,958,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
20,203,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
161,644,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
162,959,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
106,204,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
203,645,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
274,960,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
242,205,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
156,646,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,961,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
169,206,is-biased,85,1,gemini-2.5-flash-lite,Direct
58,647,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
80,962,is-biased,75,1,gemini-2.5-flash-lite,Direct
100,207,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
87,648,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
139,963,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
7,208,is-biased,75,1,gemini-2.5-flash-lite,Direct
179,649,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
44,964,is-biased,95,1,gemini-2.5-flash-lite,Direct
69,209,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
138,650,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
171,965,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
149,210,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
