Model,article_id,index,article_only_output,article_only_confidence,human_label,source,politics,age,gender,article_only_aligned,metadata_output,metadata_confidence,Metadata_Condition,Metadata_Label,metadata_aligned,flipped,to_biased,to_not_biased
gpt-5.4-mini,121,308,1,78.0,0,CNN,Independent,26,Female,0,0,84.0,source_politics,Source + Politics,1,1,0,1
gpt-5.4-mini,22,309,0,92.0,1,BBC,Liberal,26,Female,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,129,310,0,92.0,1,CNN,Conservative,32,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,115,311,0,92.0,1,CNN,Conservative,62,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,119,312,0,86.0,0,CNN,Liberal,65,Female,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,112,313,0,86.0,0,CNN,Independent,31,Male,1,0,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,154,314,0,86.0,0,CNN,Conservative,43,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,102,315,0,86.0,1,BBC,Independent,34,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,19,316,0,94.0,1,BBC,Liberal,75,Male,0,0,94.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,210,317,0,84.0,1,FOX,Conservative,18,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,226,318,0,84.0,1,FOX,Conservative,26,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,261,319,0,84.0,1,FOX,Liberal,24,Female,0,0,78.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,102,320,0,92.0,1,BBC,Independent,19,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,0,321,0,84.0,1,BBC,Conservative,33,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,119,322,0,86.0,0,CNN,Conservative,30,Female,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,121,323,1,84.0,0,CNN,Other,30,Female,0,1,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,42,324,0,92.0,0,BBC,Liberal,34,Male,1,0,94.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,165,325,0,86.0,1,CNN,Conservative,48,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,118,326,0,86.0,1,CNN,Conservative,35,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,173,327,1,86.0,0,FOX,Liberal,72,Female,0,1,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,101,328,0,92.0,0,BBC,Conservative,69,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,271,329,0,92.0,1,FOX,Liberal,46,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,242,330,0,86.0,1,FOX,Liberal,19,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,133,331,0,84.0,1,CNN,Liberal,40,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,239,332,0,94.0,1,FOX,Liberal,54,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,3,333,0,92.0,1,BBC,Liberal,35,Female,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,205,334,0,86.0,1,FOX,Liberal,28,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,22,335,0,93.0,1,BBC,Conservative,35,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,2,336,0,96.0,1,BBC,Liberal,34,Female,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,241,337,0,84.0,1,FOX,Conservative,53,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,36,338,0,95.0,1,BBC,Conservative,50,Male,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,75,339,0,94.0,1,BBC,Independent,66,Female,0,0,94.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,62,340,0,84.0,1,BBC,Liberal,24,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,136,341,0,86.0,0,CNN,Independent,27,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,73,342,1,84.0,1,BBC,Independent,25,Female,1,0,78.0,source_politics,Source + Politics,0,1,0,1
gpt-5.4-mini,150,343,0,84.0,0,CNN,Independent,32,Male,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,203,344,0,96.0,1,FOX,Liberal,34,Male,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,129,345,0,86.0,1,CNN,Liberal,39,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,275,346,1,86.0,0,FOX,Independent,61,Male,0,1,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,155,347,0,96.0,1,CNN,Liberal,52,Male,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,93,348,0,86.0,0,BBC,Independent,53,Female,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,146,349,0,94.0,1,CNN,Conservative,42,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,166,350,0,86.0,1,CNN,Independent,29,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,43,351,0,84.0,1,BBC,Liberal,58,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,195,352,0,92.0,1,FOX,Conservative,25,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,157,353,1,84.0,1,CNN,Independent,41,Female,1,1,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,152,354,1,84.0,1,CNN,Conservative,36,Female,1,1,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,99,355,0,96.0,0,BBC,Liberal,34,Female,1,0,98.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,20,356,0,84.0,1,BBC,Liberal,25,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,160,357,0,84.0,1,CNN,Conservative,32,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,123,358,0,86.0,0,CNN,Conservative,59,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,116,359,0,86.0,1,CNN,Liberal,62,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,263,360,0,84.0,1,FOX,Conservative,26,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,171,361,0,84.0,1,CNN,Independent,31,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,25,362,0,84.0,1,BBC,Liberal,24,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,122,363,1,86.0,1,CNN,Independent,34,Female,1,1,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,114,364,0,84.0,1,CNN,Liberal,21,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,101,365,0,92.0,0,BBC,Conservative,47,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,40,366,0,84.0,0,BBC,Liberal,26,Female,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,220,367,0,96.0,1,FOX,Liberal,28,Male,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,97,368,0,93.0,1,BBC,Liberal,27,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,192,369,0,86.0,1,FOX,Conservative,25,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,263,370,0,84.0,1,FOX,Liberal,48,Female,0,0,78.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,2,371,0,96.0,0,BBC,Independent,30,Male,1,0,95.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,91,372,0,94.0,1,BBC,Liberal,28,Female,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,153,373,0,84.0,1,CNN,Conservative,54,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,63,374,0,86.0,0,BBC,Other,55,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,125,375,0,86.0,1,CNN,Liberal,25,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,9,376,1,84.0,1,BBC,Liberal,30,Female,1,0,78.0,source_politics,Source + Politics,0,1,0,1
gpt-5.4-mini,230,377,1,78.0,1,FOX,Conservative,70,Male,1,0,92.0,source_politics,Source + Politics,0,1,0,1
gpt-5.4-mini,162,378,0,86.0,1,CNN,Liberal,30,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,65,379,0,86.0,1,BBC,Liberal,52,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,78,380,0,86.0,1,BBC,Conservative,36,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,88,381,0,86.0,1,BBC,Conservative,33,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,198,382,0,86.0,0,FOX,Liberal,36,Male,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,112,383,0,86.0,1,CNN,Liberal,60,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,131,384,0,84.0,0,CNN,Conservative,34,Male,1,1,84.0,source_politics,Source + Politics,0,1,1,0
gpt-5.4-mini,133,385,0,84.0,1,CNN,Independent,35,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,116,386,0,92.0,0,CNN,Independent,43,Male,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,11,387,0,84.0,1,BBC,Independent,26,Female,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,74,388,0,84.0,1,BBC,Liberal,40,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,29,389,0,89.0,1,BBC,Conservative,24,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,266,390,0,86.0,1,FOX,Independent,30,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,139,391,1,86.0,1,CNN,Conservative,43,Female,1,1,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,184,392,1,78.0,1,FOX,Liberal,37,Female,1,1,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,121,393,1,78.0,1,CNN,Liberal,21,Female,1,1,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,114,394,0,86.0,1,CNN,Conservative,22,Female,0,1,78.0,source_politics,Source + Politics,1,1,1,0
gpt-5.4-mini,135,395,0,92.0,0,CNN,Independent,28,Female,1,0,96.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,263,396,0,84.0,0,FOX,Liberal,29,Female,1,0,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,230,397,0,92.0,1,FOX,Conservative,25,Female,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,20,398,0,84.0,1,BBC,Conservative,31,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,23,399,0,92.0,1,BBC,Liberal,26,Male,0,0,94.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,273,400,1,86.0,0,FOX,Liberal,35,Male,0,1,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,280,401,0,84.0,0,FOX,Independent,22,Male,1,0,78.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,265,402,1,84.0,1,FOX,Liberal,48,Male,1,1,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,206,403,0,92.0,0,FOX,Liberal,46,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,234,404,0,92.0,1,FOX,Liberal,41,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,18,405,0,94.0,0,BBC,Independent,37,Female,1,0,94.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,194,406,0,94.0,1,FOX,Independent,31,Male,0,0,93.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,132,407,0,84.0,1,CNN,Independent,26,Female,0,1,84.0,source_politics,Source + Politics,1,1,1,0
gpt-5.4-mini,158,408,1,84.0,0,CNN,Other,32,Female,0,1,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,127,409,0,92.0,0,CNN,Liberal,40,Female,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,123,410,0,86.0,1,CNN,Liberal,38,Female,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,175,411,1,84.0,0,FOX,Liberal,56,Female,0,1,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,118,412,0,86.0,1,CNN,Liberal,48,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,151,413,0,96.0,1,CNN,Liberal,48,Female,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,76,414,0,84.0,0,BBC,Liberal,46,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,197,415,1,95.0,1,FOX,Liberal,30,Female,1,1,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,266,416,0,86.0,0,FOX,Liberal,38,Female,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,99,417,0,96.0,0,BBC,Other,69,Female,1,0,96.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,3,418,0,92.0,1,BBC,Liberal,25,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,144,419,0,92.0,1,CNN,Liberal,46,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,156,420,0,84.0,1,CNN,Liberal,63,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,139,421,1,92.0,1,CNN,Conservative,37,Female,1,1,95.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,233,422,0,84.0,1,FOX,Conservative,43,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,200,423,0,94.0,1,FOX,Liberal,24,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,62,424,0,84.0,1,BBC,Conservative,53,Male,0,1,78.0,source_politics,Source + Politics,1,1,1,0
gpt-5.4-mini,146,425,0,92.0,1,CNN,Conservative,48,Female,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,22,426,0,92.0,0,BBC,Independent,34,Female,1,0,94.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,130,427,0,84.0,1,CNN,Conservative,48,Female,0,0,78.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,161,428,0,84.0,1,CNN,Conservative,32,Female,0,1,84.0,source_politics,Source + Politics,1,1,1,0
gpt-5.4-mini,134,429,0,86.0,0,CNN,Liberal,26,Female,1,0,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,212,430,0,86.0,1,FOX,Independent,31,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,182,431,1,86.0,1,FOX,Liberal,25,Male,1,1,96.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,242,432,0,86.0,1,FOX,Liberal,40,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,57,433,0,96.0,1,BBC,Conservative,25,Male,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,110,434,1,84.0,1,CNN,Conservative,53,Female,1,1,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,151,435,0,95.0,1,CNN,Liberal,48,Male,0,0,94.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,203,436,0,96.0,0,FOX,Conservative,57,Female,1,0,96.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,22,437,0,92.0,1,BBC,Conservative,49,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,245,438,1,86.0,1,FOX,Conservative,35,Male,1,1,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,101,439,0,92.0,1,BBC,Liberal,26,Male,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,145,440,1,84.0,1,CNN,Conservative,25,Female,1,1,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,253,441,1,86.0,1,FOX,Liberal,30,Male,1,1,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,130,442,0,84.0,1,CNN,Liberal,30,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,83,443,1,84.0,1,BBC,Conservative,55,Female,1,0,84.0,source_politics,Source + Politics,0,1,0,1
gpt-5.4-mini,220,444,0,96.0,1,FOX,Independent,27,Male,0,0,95.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,274,445,0,78.0,1,FOX,Liberal,32,Male,0,1,86.0,source_politics,Source + Politics,1,1,1,0
gpt-5.4-mini,187,446,0,92.0,1,FOX,Conservative,32,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,139,447,1,86.0,0,CNN,Liberal,56,Female,0,1,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,201,448,0,92.0,0,FOX,Independent,38,Female,1,0,94.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,239,449,0,92.0,1,FOX,Conservative,41,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,267,450,0,98.0,1,FOX,Conservative,55,Male,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,101,451,0,92.0,0,BBC,Conservative,38,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,167,452,0,84.0,1,CNN,Independent,24,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,56,453,0,92.0,1,BBC,Liberal,32,Male,0,0,94.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,54,454,0,92.0,1,BBC,Conservative,25,Female,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,277,455,0,96.0,0,FOX,Independent,26,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,78,456,0,86.0,0,BBC,Conservative,45,Male,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,39,457,0,86.0,1,BBC,Conservative,42,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,74,458,0,84.0,0,BBC,Liberal,52,Female,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,223,459,0,86.0,1,FOX,Conservative,41,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,99,460,0,96.0,1,BBC,Independent,25,Male,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,162,461,0,84.0,1,CNN,Liberal,50,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,234,462,0,92.0,0,FOX,Liberal,28,Male,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,76,463,0,86.0,1,BBC,Conservative,46,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,144,464,0,92.0,1,CNN,Liberal,31,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,183,465,0,96.0,1,FOX,Independent,40,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,24,466,0,96.0,1,BBC,Conservative,24,Female,0,0,96.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,81,467,0,94.0,0,BBC,Liberal,38,Female,1,0,96.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,97,468,0,92.0,0,BBC,Independent,42,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,279,469,1,84.0,1,FOX,Liberal,35,Male,1,0,78.0,source_politics,Source + Politics,0,1,0,1
gpt-5.4-mini,102,470,0,86.0,0,BBC,Independent,37,Male,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,165,471,0,84.0,0,CNN,Conservative,39,Male,1,0,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,222,472,0,92.0,1,FOX,Liberal,25,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,67,473,0,86.0,1,BBC,Independent,25,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,232,474,1,72.0,1,FOX,Conservative,25,Female,1,0,78.0,source_politics,Source + Politics,0,1,0,1
gpt-5.4-mini,156,475,0,86.0,1,CNN,Independent,40,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,177,476,1,84.0,0,FOX,Liberal,27,Female,0,0,72.0,source_politics,Source + Politics,1,1,0,1
gpt-5.4-mini,136,477,0,92.0,1,CNN,Liberal,41,Female,0,0,89.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,230,478,0,94.0,0,FOX,Liberal,27,Female,1,0,96.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,34,479,0,92.0,0,BBC,Liberal,51,Female,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,154,480,0,86.0,1,CNN,Independent,40,Female,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,227,481,0,84.0,0,FOX,Independent,35,Male,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,288,482,1,92.0,1,FOX,Independent,53,Male,1,1,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,41,483,0,84.0,1,BBC,Independent,31,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,32,484,0,86.0,0,BBC,Independent,60,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,130,485,0,84.0,0,CNN,Liberal,37,Other,1,0,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,7,486,0,84.0,1,BBC,Liberal,40,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,152,487,1,84.0,1,CNN,Liberal,36,Male,1,1,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,144,488,0,92.0,1,CNN,Conservative,25,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,45,489,1,84.0,0,BBC,Liberal,30,Other,0,0,84.0,source_politics,Source + Politics,1,1,0,1
gpt-5.4-mini,166,490,0,86.0,0,CNN,Conservative,43,Female,1,0,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,165,491,0,84.0,1,CNN,Conservative,37,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,161,492,0,84.0,1,CNN,Liberal,32,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,145,493,1,84.0,1,CNN,Liberal,50,Male,1,1,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,156,494,0,86.0,1,CNN,Liberal,36,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,263,495,0,84.0,1,FOX,Independent,26,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,171,496,0,84.0,1,CNN,Independent,20,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,139,497,1,84.0,1,CNN,Independent,40,Male,1,1,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,7,498,0,84.0,1,BBC,Conservative,29,Female,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,31,499,0,92.0,0,BBC,Other,40,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,136,500,0,92.0,0,CNN,Independent,65,Male,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,154,501,0,86.0,1,CNN,Liberal,25,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,284,502,1,92.0,1,FOX,Liberal,62,Female,1,1,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,173,503,1,92.0,0,FOX,Other,26,Male,0,1,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,208,504,0,86.0,0,FOX,Conservative,28,Female,1,0,84.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,109,505,0,92.0,1,BBC,Liberal,40,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,223,506,0,86.0,0,FOX,Independent,29,Male,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,225,507,0,92.0,0,FOX,Other,30,Male,1,0,93.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,225,508,0,94.0,0,FOX,Liberal,77,Female,1,0,93.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,197,509,1,92.0,1,FOX,Liberal,32,Male,1,1,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,74,510,0,84.0,1,BBC,Liberal,34,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,59,511,0,84.0,1,BBC,Liberal,30,Female,0,0,86.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,33,512,0,92.0,0,BBC,Liberal,39,Female,1,0,92.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,46,513,1,84.0,1,BBC,Independent,25,Male,1,0,86.0,source_politics,Source + Politics,0,1,0,1
gpt-5.4-mini,156,514,0,84.0,1,CNN,Independent,30,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,142,515,0,84.0,1,CNN,Conservative,48,Male,0,0,84.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,177,516,1,86.0,1,FOX,Conservative,40,Female,1,0,72.0,source_politics,Source + Politics,0,1,0,1
gpt-5.4-mini,62,517,0,84.0,0,BBC,Liberal,57,Female,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,25,518,0,84.0,1,BBC,Independent,46,Male,0,0,92.0,source_politics,Source + Politics,0,0,0,0
gpt-5.4-mini,136,519,0,92.0,0,CNN,Conservative,41,Female,1,0,86.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,168,520,0,78.0,0,CNN,Independent,35,Female,1,0,78.0,source_politics,Source + Politics,1,0,0,0
gpt-5.4-mini,181,521,0,84.0,1,FOX,Conservative,62,Male,0,0,86.0,source_politics,Source + Politics,0,0,0,0
