Model,article_id,index,article_only_output,article_only_confidence,human_label,source,politics,age,gender,article_only_aligned
gemini-2.5-flash-lite,251,1146,0.0,95.0,1,FOX,Liberal,37,Male,0
gemini-2.5-flash-lite,130,1461,0.0,95.0,1,CNN,Conservative,32,Male,0
gemini-2.5-flash-lite,113,1776,0.0,95.0,0,CNN,Conservative,43,Male,1
gemini-2.5-flash-lite,279,9,0.0,95.0,1,FOX,Conservative,31,Male,0
gemini-2.5-flash-lite,101,328,0.0,95.0,0,BBC,Conservative,69,Male,1
gemini-2.5-flash-lite,62,517,0.0,95.0,0,BBC,Liberal,57,Female,1
gemini-2.5-flash-lite,167,1021,0.0,95.0,0,CNN,Conservative,44,Male,1
gemini-2.5-flash-lite,242,1147,0.0,95.0,1,FOX,Conservative,49,Male,0
gemini-2.5-flash-lite,181,1462,0.0,95.0,1,FOX,Liberal,43,Male,0
gemini-2.5-flash-lite,245,1777,1.0,85.0,1,FOX,Conservative,65,Female,1
gemini-2.5-flash-lite,227,10,0.0,95.0,1,FOX,Liberal,37,Male,0
gemini-2.5-flash-lite,271,329,0.0,95.0,1,FOX,Liberal,46,Male,0
gemini-2.5-flash-lite,25,518,1.0,85.0,1,BBC,Independent,46,Male,1
gemini-2.5-flash-lite,122,1022,0.0,95.0,0,CNN,Liberal,35,Female,1
gemini-2.5-flash-lite,267,1148,0.0,95.0,1,FOX,Other,52,Male,0
gemini-2.5-flash-lite,25,1463,1.0,85.0,1,BBC,Independent,33,Male,1
gemini-2.5-flash-lite,28,1778,0.0,95.0,0,BBC,Independent,45,Female,1
gemini-2.5-flash-lite,57,11,0.0,95.0,1,BBC,Independent,36,Female,0
gemini-2.5-flash-lite,242,330,0.0,95.0,1,FOX,Liberal,19,Female,0
gemini-2.5-flash-lite,136,519,0.0,95.0,0,CNN,Conservative,41,Female,1
gemini-2.5-flash-lite,195,1023,0.0,95.0,0,FOX,Liberal,29,Male,1
gemini-2.5-flash-lite,120,1149,1.0,95.0,1,CNN,Conservative,39,Male,1
gemini-2.5-flash-lite,20,1464,0.0,95.0,1,BBC,Conservative,62,Female,0
gemini-2.5-flash-lite,112,1779,0.0,95.0,0,CNN,Conservative,58,Male,1
gemini-2.5-flash-lite,210,12,0.0,95.0,1,FOX,Liberal,55,Female,0
gemini-2.5-flash-lite,133,331,0.0,95.0,1,CNN,Liberal,40,Female,0
gemini-2.5-flash-lite,168,520,0.0,95.0,0,CNN,Independent,35,Female,1
gemini-2.5-flash-lite,151,1024,0.0,95.0,1,CNN,Liberal,48,Female,0
gemini-2.5-flash-lite,36,1150,0.0,95.0,1,BBC,Liberal,43,Male,0
gemini-2.5-flash-lite,179,1465,0.0,95.0,1,FOX,Liberal,43,Female,0
gemini-2.5-flash-lite,112,1780,0.0,95.0,0,CNN,Liberal,60,Male,1
gemini-2.5-flash-lite,98,13,0.0,95.0,1,BBC,Independent,43,Male,0
gemini-2.5-flash-lite,239,332,0.0,95.0,1,FOX,Liberal,54,Male,0
gemini-2.5-flash-lite,181,521,0.0,95.0,1,FOX,Conservative,62,Male,0
gemini-2.5-flash-lite,9,1025,0.0,95.0,1,BBC,Conservative,28,Female,0
gemini-2.5-flash-lite,127,1151,0.0,95.0,1,CNN,Liberal,39,Female,0
gemini-2.5-flash-lite,98,1466,0.0,95.0,0,BBC,Conservative,49,Female,1
gemini-2.5-flash-lite,115,1781,0.0,95.0,1,CNN,Independent,26,Male,0
gemini-2.5-flash-lite,271,14,0.0,95.0,0,FOX,Independent,37,Female,1
gemini-2.5-flash-lite,3,333,0.0,95.0,1,BBC,Liberal,35,Female,0
gemini-2.5-flash-lite,8,522,0.0,95.0,1,BBC,Independent,34,Male,0
gemini-2.5-flash-lite,281,1026,0.0,95.0,1,FOX,Liberal,37,Male,0
gemini-2.5-flash-lite,95,1152,0.0,95.0,0,BBC,Conservative,31,Female,1
gemini-2.5-flash-lite,233,1467,1.0,85.0,1,FOX,Conservative,32,Male,1
gemini-2.5-flash-lite,54,1782,0.0,95.0,0,BBC,Independent,22,Female,1
gemini-2.5-flash-lite,112,15,0.0,95.0,0,CNN,Conservative,28,Male,1
gemini-2.5-flash-lite,205,334,0.0,98.0,1,FOX,Liberal,28,Female,0
gemini-2.5-flash-lite,153,523,0.0,95.0,1,CNN,Other,30,Other,0
gemini-2.5-flash-lite,161,1027,0.0,95.0,1,CNN,Conservative,35,Female,0
gemini-2.5-flash-lite,210,1153,0.0,95.0,0,FOX,Liberal,31,Male,1
gemini-2.5-flash-lite,185,1468,0.0,95.0,1,FOX,Liberal,28,Male,0
gemini-2.5-flash-lite,193,1783,0.0,95.0,0,FOX,Conservative,22,Female,1
gemini-2.5-flash-lite,112,16,0.0,95.0,1,CNN,Independent,25,Male,0
gemini-2.5-flash-lite,22,335,0.0,95.0,1,BBC,Conservative,35,Male,0
gemini-2.5-flash-lite,143,524,1.0,95.0,0,CNN,Conservative,63,Female,0
gemini-2.5-flash-lite,86,1028,0.0,95.0,0,BBC,Liberal,22,Female,1
gemini-2.5-flash-lite,135,1154,0.0,95.0,1,CNN,Conservative,66,Female,0
gemini-2.5-flash-lite,245,1469,1.0,85.0,1,FOX,Liberal,40,Male,1
gemini-2.5-flash-lite,111,1784,1.0,85.0,0,CNN,Independent,52,Male,0
gemini-2.5-flash-lite,71,17,1.0,95.0,0,BBC,Liberal,62,Female,0
gemini-2.5-flash-lite,2,336,0.0,95.0,1,BBC,Liberal,34,Female,0
gemini-2.5-flash-lite,157,525,0.0,95.0,0,CNN,Liberal,51,Male,1
gemini-2.5-flash-lite,77,1029,0.0,95.0,1,BBC,Liberal,31,Male,0
gemini-2.5-flash-lite,121,1155,0.0,95.0,1,CNN,Conservative,54,Male,0
gemini-2.5-flash-lite,33,1470,0.0,95.0,0,BBC,Conservative,40,Male,1
gemini-2.5-flash-lite,116,1785,0.0,95.0,1,CNN,Liberal,35,Male,0
gemini-2.5-flash-lite,152,18,1.0,95.0,0,CNN,Liberal,26,Female,0
gemini-2.5-flash-lite,241,337,0.0,95.0,1,FOX,Conservative,53,Male,0
gemini-2.5-flash-lite,112,526,0.0,95.0,1,CNN,Independent,45,Female,0
gemini-2.5-flash-lite,237,1030,0.0,95.0,1,FOX,Liberal,41,Female,0
gemini-2.5-flash-lite,176,1156,1.0,75.0,0,FOX,Conservative,36,Male,0
gemini-2.5-flash-lite,130,1471,0.0,95.0,1,CNN,Conservative,33,Male,0
gemini-2.5-flash-lite,278,1786,0.0,95.0,0,FOX,Conservative,48,Male,1
gemini-2.5-flash-lite,145,19,0.0,95.0,1,CNN,Independent,26,Female,0
gemini-2.5-flash-lite,36,338,0.0,95.0,1,BBC,Conservative,50,Male,0
gemini-2.5-flash-lite,87,527,0.0,95.0,0,BBC,Other,22,Male,1
gemini-2.5-flash-lite,205,1031,0.0,98.0,0,FOX,Liberal,44,Male,1
gemini-2.5-flash-lite,274,1157,0.0,95.0,1,FOX,Liberal,42,Male,0
gemini-2.5-flash-lite,193,1472,0.0,95.0,1,FOX,Liberal,25,Female,0
gemini-2.5-flash-lite,276,1787,0.0,95.0,1,FOX,Conservative,47,Male,0
gemini-2.5-flash-lite,20,20,0.0,95.0,0,BBC,Liberal,44,Female,1
gemini-2.5-flash-lite,75,339,0.0,95.0,1,BBC,Independent,66,Female,0
gemini-2.5-flash-lite,86,528,0.0,95.0,0,BBC,Liberal,30,Female,1
gemini-2.5-flash-lite,275,1032,1.0,75.0,1,FOX,Conservative,29,Male,1
gemini-2.5-flash-lite,107,1158,0.0,95.0,1,BBC,Conservative,62,Male,0
gemini-2.5-flash-lite,191,1473,0.0,95.0,1,FOX,Independent,23,Male,0
gemini-2.5-flash-lite,112,1788,0.0,95.0,1,CNN,Conservative,25,Female,0
gemini-2.5-flash-lite,123,21,0.0,95.0,1,CNN,Conservative,56,Male,0
gemini-2.5-flash-lite,62,340,0.0,95.0,1,BBC,Liberal,24,Male,0
gemini-2.5-flash-lite,181,529,0.0,95.0,0,FOX,Independent,29,Female,1
gemini-2.5-flash-lite,162,1033,0.0,95.0,0,CNN,Liberal,34,Male,1
gemini-2.5-flash-lite,122,1159,0.0,95.0,0,CNN,Conservative,38,Female,1
gemini-2.5-flash-lite,235,1474,0.0,95.0,0,FOX,Liberal,36,Female,1
gemini-2.5-flash-lite,112,1789,0.0,95.0,1,CNN,Liberal,37,Male,0
gemini-2.5-flash-lite,123,22,0.0,95.0,1,CNN,Conservative,30,Male,0
gemini-2.5-flash-lite,136,341,0.0,95.0,0,CNN,Independent,27,Male,1
gemini-2.5-flash-lite,115,530,0.0,95.0,0,CNN,Independent,24,Female,1
gemini-2.5-flash-lite,145,1034,0.0,95.0,0,CNN,Liberal,33,Male,1
gemini-2.5-flash-lite,102,1160,0.0,95.0,0,BBC,Conservative,58,Male,1
gemini-2.5-flash-lite,151,1475,0.0,95.0,1,CNN,Independent,44,Female,0
gemini-2.5-flash-lite,54,1790,0.0,95.0,1,BBC,Independent,30,Male,0
gemini-2.5-flash-lite,144,23,0.0,95.0,1,CNN,Liberal,30,Female,0
gemini-2.5-flash-lite,73,342,0.0,95.0,1,BBC,Independent,25,Female,0
gemini-2.5-flash-lite,179,531,0.0,95.0,1,FOX,Liberal,30,Male,0
gemini-2.5-flash-lite,132,1035,0.0,95.0,1,CNN,Other,32,Female,0
gemini-2.5-flash-lite,200,1161,0.0,95.0,1,FOX,Conservative,33,Female,0
gemini-2.5-flash-lite,248,1476,0.0,95.0,1,FOX,Conservative,25,Female,0
gemini-2.5-flash-lite,193,1791,0.0,95.0,0,FOX,Liberal,44,Female,1
gemini-2.5-flash-lite,169,24,1.0,85.0,1,CNN,Conservative,46,Male,1
gemini-2.5-flash-lite,150,343,0.0,95.0,0,CNN,Independent,32,Male,1
gemini-2.5-flash-lite,127,532,0.0,95.0,0,CNN,Liberal,53,Male,1
gemini-2.5-flash-lite,101,1036,0.0,95.0,1,BBC,Independent,34,Male,0
gemini-2.5-flash-lite,157,1162,0.0,95.0,1,CNN,Conservative,52,Female,0
gemini-2.5-flash-lite,90,1477,0.0,95.0,1,BBC,Conservative,20,Female,0
gemini-2.5-flash-lite,50,1792,1.0,95.0,1,BBC,Other,32,Male,1
gemini-2.5-flash-lite,175,33,0.0,95.0,0,FOX,Liberal,29,Female,1
gemini-2.5-flash-lite,203,344,0.0,95.0,1,FOX,Liberal,34,Male,0
gemini-2.5-flash-lite,265,533,1.0,85.0,1,FOX,Conservative,26,Male,1
gemini-2.5-flash-lite,159,1037,0.0,95.0,1,CNN,Independent,25,Male,0
gemini-2.5-flash-lite,147,1163,0.0,95.0,1,CNN,Liberal,55,Male,0
gemini-2.5-flash-lite,241,1478,0.0,95.0,1,FOX,Liberal,32,Female,0
gemini-2.5-flash-lite,276,1793,0.0,95.0,0,FOX,Liberal,25,Female,1
gemini-2.5-flash-lite,87,25,0.0,95.0,1,BBC,Independent,25,Female,0
gemini-2.5-flash-lite,129,345,0.0,95.0,1,CNN,Liberal,39,Female,0
gemini-2.5-flash-lite,262,534,0.0,95.0,0,FOX,Liberal,30,Male,1
gemini-2.5-flash-lite,244,1038,0.0,95.0,0,FOX,Liberal,61,Female,1
gemini-2.5-flash-lite,114,1164,0.0,95.0,1,CNN,Liberal,28,Female,0
gemini-2.5-flash-lite,163,1479,0.0,95.0,1,CNN,Independent,44,Male,0
gemini-2.5-flash-lite,50,1794,1.0,95.0,1,BBC,Liberal,22,Female,1
gemini-2.5-flash-lite,163,26,0.0,95.0,0,CNN,Independent,48,Male,1
gemini-2.5-flash-lite,275,346,1.0,75.0,0,FOX,Independent,61,Male,0
gemini-2.5-flash-lite,149,535,0.0,95.0,1,CNN,Liberal,34,Male,0
gemini-2.5-flash-lite,119,1039,0.0,95.0,1,CNN,Conservative,30,Male,0
gemini-2.5-flash-lite,63,1165,1.0,75.0,1,BBC,Conservative,34,Male,1
gemini-2.5-flash-lite,136,1480,0.0,95.0,1,CNN,Conservative,57,Female,0
gemini-2.5-flash-lite,52,1795,0.0,95.0,1,BBC,Conservative,48,Male,0
gemini-2.5-flash-lite,132,27,0.0,95.0,0,CNN,Independent,41,Female,1
gemini-2.5-flash-lite,155,347,0.0,95.0,1,CNN,Liberal,52,Male,0
gemini-2.5-flash-lite,84,536,0.0,95.0,1,BBC,Liberal,27,Female,0
gemini-2.5-flash-lite,79,1040,0.0,95.0,0,BBC,Liberal,30,Male,1
gemini-2.5-flash-lite,151,1166,0.0,95.0,0,CNN,Conservative,47,Female,1
gemini-2.5-flash-lite,136,1481,0.0,95.0,1,CNN,Conservative,36,Male,0
gemini-2.5-flash-lite,113,1796,0.0,95.0,1,CNN,Conservative,41,Male,0
gemini-2.5-flash-lite,203,28,0.0,95.0,0,FOX,Liberal,23,Female,1
gemini-2.5-flash-lite,93,348,0.0,95.0,0,BBC,Independent,53,Female,1
gemini-2.5-flash-lite,168,537,0.0,95.0,1,CNN,Liberal,48,Female,0
gemini-2.5-flash-lite,115,1041,0.0,95.0,0,CNN,Liberal,31,Male,1
gemini-2.5-flash-lite,205,1167,0.0,98.0,0,FOX,Other,51,Female,1
gemini-2.5-flash-lite,81,1482,0.0,95.0,1,BBC,Conservative,23,Female,0
gemini-2.5-flash-lite,205,1797,0.0,98.0,0,FOX,Other,19,Male,1
gemini-2.5-flash-lite,115,29,0.0,95.0,0,CNN,Independent,44,Female,1
gemini-2.5-flash-lite,146,349,0.0,95.0,1,CNN,Conservative,42,Male,0
gemini-2.5-flash-lite,256,538,0.0,95.0,1,FOX,Conservative,29,Female,0
gemini-2.5-flash-lite,22,1042,0.0,95.0,0,BBC,Independent,31,Male,1
gemini-2.5-flash-lite,157,1168,0.0,95.0,0,CNN,Liberal,31,Male,1
gemini-2.5-flash-lite,10,1483,0.0,95.0,0,BBC,Liberal,33,Female,1
gemini-2.5-flash-lite,276,1798,0.0,95.0,0,FOX,Independent,42,Male,1
gemini-2.5-flash-lite,20,30,0.0,95.0,1,BBC,Liberal,28,Female,0
gemini-2.5-flash-lite,166,350,1.0,75.0,1,CNN,Independent,29,Male,1
gemini-2.5-flash-lite,148,539,0.0,95.0,1,CNN,Conservative,25,Female,0
gemini-2.5-flash-lite,157,1043,0.0,95.0,1,CNN,Liberal,31,Male,0
gemini-2.5-flash-lite,82,1169,0.0,95.0,1,BBC,Liberal,29,Female,0
gemini-2.5-flash-lite,34,1484,0.0,95.0,1,BBC,Conservative,35,Male,0
gemini-2.5-flash-lite,205,1799,0.0,98.0,1,FOX,Liberal,41,Male,0
gemini-2.5-flash-lite,33,31,0.0,95.0,1,BBC,Conservative,25,Female,0
gemini-2.5-flash-lite,43,351,1.0,75.0,1,BBC,Liberal,58,Male,1
gemini-2.5-flash-lite,7,540,1.0,75.0,1,BBC,Liberal,48,Male,1
gemini-2.5-flash-lite,180,1044,0.0,95.0,1,FOX,Independent,50,Male,0
gemini-2.5-flash-lite,94,1170,0.0,95.0,1,BBC,Conservative,53,Male,0
gemini-2.5-flash-lite,133,1485,0.0,95.0,1,CNN,Liberal,31,Female,0
gemini-2.5-flash-lite,50,1800,1.0,95.0,0,BBC,Independent,44,Male,0
gemma3_27b,227,977,0.0,95.0,1,FOX,Conservative,27,Male,0
gemma3_27b,105,662,1.0,75.0,0,BBC,Independent,63,Male,0
gemma3_27b,127,1607,0.0,95.0,0,CNN,Liberal,35,Male,1
gemma3_27b,121,663,0.0,90.0,1,CNN,Liberal,30,Male,0
gemma3_27b,80,978,1.0,75.0,0,BBC,Liberal,64,Female,0
gemma3_27b,76,1608,0.0,90.0,1,BBC,Conservative,40,Male,0
gemma3_27b,247,664,0.0,90.0,0,FOX,Liberal,50,Male,1
gemma3_27b,21,979,0.0,90.0,0,BBC,Conservative,74,Female,1
gemma3_27b,73,1609,1.0,75.0,1,BBC,Liberal,34,Male,1
gemma3_27b,125,665,0.0,85.0,1,CNN,Independent,55,Female,0
gemma3_27b,265,980,1.0,75.0,1,FOX,Conservative,26,Male,1
gemma3_27b,70,1610,0.0,95.0,1,BBC,Liberal,40,Male,0
gemma3_27b,58,666,1.0,75.0,1,BBC,Other,39,Female,1
gemma3_27b,96,981,0.0,85.0,0,BBC,Other,33,Male,1
gemma3_27b,117,1611,0.0,95.0,1,CNN,Independent,51,Female,0
gemma3_27b,146,667,0.0,95.0,0,CNN,Liberal,33,Male,1
gemma3_27b,209,982,0.0,90.0,1,FOX,Conservative,41,Male,0
gemma3_27b,125,1612,0.0,85.0,1,CNN,Liberal,39,Male,0
gemma3_27b,12,668,0.0,90.0,1,BBC,Conservative,33,Female,0
gemma3_27b,87,983,1.0,75.0,1,BBC,Conservative,48,Male,1
gemma3_27b,122,1613,0.0,85.0,0,CNN,Independent,51,Male,1
gemma3_27b,198,669,1.0,75.0,1,FOX,Liberal,29,Male,1
gemma3_27b,192,984,0.0,85.0,1,FOX,Independent,33,Female,0
gemma3_27b,248,1614,0.0,85.0,1,FOX,Conservative,32,Male,0
gemma3_27b,176,670,1.0,75.0,0,FOX,Liberal,24,Male,0
gemma3_27b,253,985,1.0,75.0,1,FOX,Liberal,30,Male,1
gemma3_27b,69,1615,0.0,85.0,1,BBC,Conservative,25,Male,0
gemma3_27b,230,671,0.0,95.0,1,FOX,Conservative,48,Male,0
gemma3_27b,115,986,0.0,95.0,0,CNN,Conservative,49,Female,1
gemma3_27b,3,1616,0.0,95.0,1,BBC,Liberal,56,Male,0
gemma3_27b,140,672,0.0,85.0,0,CNN,Liberal,57,Female,1
gemma3_27b,82,987,1.0,75.0,1,BBC,Conservative,64,Male,1
gemma3_27b,288,1617,1.0,75.0,1,FOX,Liberal,40,Male,1
gemma3_27b,84,673,0.0,85.0,1,BBC,Conservative,33,Male,0
gemma3_27b,277,988,0.0,95.0,1,FOX,Liberal,37,Female,0
gemma3_27b,213,1618,0.0,90.0,1,FOX,Conservative,30,Male,0
gemma3_27b,196,674,1.0,75.0,1,FOX,Conservative,25,Male,1
gemma3_27b,94,989,0.0,90.0,1,BBC,Conservative,48,Female,0
gemma3_27b,119,1619,0.0,90.0,1,CNN,Conservative,34,Female,0
gemma3_27b,203,990,0.0,95.0,0,FOX,Independent,48,Male,1
gemma3_27b,101,675,0.0,90.0,0,BBC,Liberal,24,Female,1
gemma3_27b,118,1620,0.0,85.0,0,CNN,Independent,44,Male,1
gemma3_27b,113,676,0.0,90.0,1,CNN,Liberal,35,Male,0
gemma3_27b,75,1621,0.0,95.0,1,BBC,Liberal,48,Female,0
gemma3_27b,5,991,0.0,85.0,1,BBC,Conservative,47,Male,0
gemma3_27b,129,677,0.0,95.0,0,CNN,Liberal,52,Male,1
gemma3_27b,263,992,0.0,90.0,1,FOX,Independent,25,Male,0
gemma3_27b,71,1622,1.0,75.0,1,BBC,Independent,25,Female,1
gemma3_27b,67,678,0.0,90.0,1,BBC,Conservative,38,Male,0
gemma3_27b,271,993,0.0,95.0,1,FOX,Liberal,48,Female,0
gemma3_27b,119,1623,0.0,90.0,1,CNN,Liberal,29,Male,0
gemma3_27b,95,679,1.0,75.0,1,BBC,Liberal,47,Male,1
gemma3_27b,172,994,0.0,95.0,1,CNN,Conservative,25,Male,0
gemma3_27b,128,1624,0.0,95.0,1,CNN,Liberal,39,Female,0
gemma3_27b,42,680,0.0,95.0,0,BBC,Independent,25,Female,1
gemma3_27b,259,995,1.0,75.0,1,FOX,Conservative,28,Female,1
gemma3_27b,123,1625,0.0,90.0,1,CNN,Conservative,66,Female,0
gemma3_27b,184,681,0.0,95.0,0,FOX,Independent,29,Male,1
gemma3_27b,116,996,0.0,90.0,1,CNN,Independent,49,Male,0
gemma3_27b,119,1627,0.0,90.0,1,CNN,Liberal,28,Male,0
gemma3_27b,131,997,1.0,75.0,0,CNN,Liberal,49,Female,0
gemma3_27b,33,998,0.0,90.0,0,BBC,Conservative,52,Male,1
gemma3_27b,210,683,0.0,85.0,0,FOX,Liberal,20,Female,1
gemma3_27b,119,1628,0.0,90.0,1,CNN,Liberal,52,Male,0
gemma3_27b,136,684,0.0,95.0,1,CNN,Liberal,30,Male,0
gemma3_27b,262,999,0.0,90.0,1,FOX,Conservative,48,Female,0
gemma3_27b,65,1629,1.0,75.0,1,BBC,Conservative,30,Male,1
gemma3_27b,65,685,1.0,75.0,1,BBC,Liberal,37,Female,1
gemma3_27b,157,1000,0.0,90.0,0,CNN,Conservative,29,Male,1
gemma3_27b,76,1630,0.0,90.0,0,BBC,Independent,30,Female,1
gemma3_27b,145,686,1.0,75.0,0,CNN,Liberal,34,Male,0
gemma3_27b,141,1001,0.0,90.0,1,CNN,Conservative,28,Male,0
gemma3_27b,63,1631,0.0,90.0,1,BBC,Liberal,38,Female,0
gemma3_27b,2,687,0.0,95.0,1,BBC,Liberal,26,Male,0
gemma3_27b,136,1002,0.0,95.0,0,CNN,Liberal,45,Female,1
gemma3_27b,262,1632,0.0,90.0,1,FOX,Liberal,37,Male,0
gemma3_27b,165,688,0.0,85.0,0,CNN,Liberal,41,Female,1
gemma3_27b,105,1003,1.0,75.0,1,BBC,Conservative,42,Male,1
gemma3_27b,121,1633,0.0,90.0,0,CNN,Other,43,Female,1
gemma3_27b,241,689,0.0,90.0,1,FOX,Liberal,40,Female,0
gemma3_27b,126,1634,0.0,95.0,1,CNN,Conservative,36,Male,0
gemma3_27b,137,1004,0.0,95.0,1,CNN,Independent,26,Male,0
gemma3_27b,169,1005,1.0,75.0,1,CNN,Liberal,36,Female,1
gemma3_27b,86,690,0.0,95.0,1,BBC,Conservative,25,Male,0
gemma3_27b,72,1635,0.0,90.0,1,BBC,Liberal,41,Male,0
gemma3_27b,219,691,0.0,90.0,1,FOX,Independent,53,Female,0
gemma3_27b,0,1006,0.0,90.0,0,BBC,Liberal,59,Male,1
gemma3_27b,123,1636,0.0,90.0,1,CNN,Liberal,34,Female,0
gemma3_27b,244,692,0.0,90.0,1,FOX,Liberal,36,Female,0
gemma3_27b,266,1007,0.0,85.0,1,FOX,Conservative,38,Female,0
gemma3_27b,127,1637,0.0,95.0,0,CNN,Independent,28,Male,1
gemma3_27b,183,693,0.0,95.0,1,FOX,Conservative,30,Male,0
gemma3_27b,95,1008,1.0,75.0,0,BBC,Liberal,44,Female,0
gemma3_27b,286,1638,0.0,95.0,1,FOX,Conservative,66,Female,0
gemma3_27b,28,694,0.0,90.0,1,BBC,Liberal,46,Male,0
gemma3_27b,112,1009,0.0,85.0,1,CNN,Liberal,36,Female,0
gemma3_27b,240,695,0.0,95.0,0,FOX,Liberal,37,Female,1
gemma3_27b,32,1639,0.0,95.0,1,BBC,Conservative,36,Female,0
gemma3_27b,119,1640,0.0,90.0,1,CNN,Liberal,68,Female,0
gemma3_27b,16,1010,0.0,95.0,0,BBC,Liberal,31,Male,1
gemma3_27b,49,696,0.0,90.0,1,BBC,Conservative,30,Male,0
gemma3_27b,94,1011,0.0,90.0,1,BBC,Independent,45,Female,0
gemma3_27b,121,1641,0.0,90.0,1,CNN,Conservative,49,Male,0
gemma3_27b,142,697,0.0,90.0,1,CNN,Conservative,32,Male,0
gemma3_27b,101,1012,0.0,90.0,1,BBC,Conservative,25,Male,0
gemma3_27b,70,1642,0.0,95.0,1,BBC,Conservative,40,Male,0
gemma3_27b,98,698,0.0,95.0,0,BBC,Independent,23,Male,1
gemma3_27b,38,1013,0.0,90.0,1,BBC,Liberal,30,Male,0
gemma3_27b,4,1643,0.0,90.0,1,BBC,Independent,25,Female,0
gemma3_27b,144,699,0.0,95.0,1,CNN,Independent,33,Female,0
gemma3_27b,187,1014,0.0,95.0,0,FOX,Independent,52,Male,1
gemma3_27b,76,1644,0.0,90.0,1,BBC,Liberal,42,Male,0
gemma3_27b,202,700,0.0,90.0,0,FOX,Other,54,Female,1
gemma3_27b,215,1015,0.0,95.0,1,FOX,Liberal,55,Male,0
gemma3_27b,15,1645,0.0,90.0,1,BBC,Liberal,31,Female,0
gemma3_27b,102,701,1.0,75.0,1,BBC,Liberal,26,Male,1
gemma3_27b,262,1016,0.0,90.0,1,FOX,Conservative,33,Female,0
gemma3_27b,124,1646,0.0,95.0,1,CNN,Conservative,26,Male,0
gemma3_27b,266,702,0.0,85.0,1,FOX,Independent,25,Male,0
gemma3_27b,230,1017,0.0,95.0,1,FOX,Conservative,43,Male,0
gemma3_27b,288,1647,1.0,75.0,1,FOX,Conservative,31,Male,1
gemma3_27b,103,703,0.0,95.0,0,BBC,Independent,38,Male,1
gemma3_27b,111,1018,1.0,85.0,1,CNN,Conservative,42,Male,1
gemma3_27b,126,1648,0.0,95.0,1,CNN,Liberal,28,Male,0
gemma3_27b,197,704,1.0,75.0,0,FOX,Conservative,36,Female,0
gemma3_27b,108,1019,1.0,75.0,1,BBC,Liberal,42,Male,1
gemma3_27b,214,1649,1.0,75.0,0,FOX,Conservative,41,Female,0
gemma3_27b,94,705,0.0,90.0,1,BBC,Conservative,56,Male,0
gemma3_27b,205,1020,0.0,90.0,0,FOX,Other,34,Female,1
gemma3_27b,128,1650,0.0,95.0,1,CNN,Liberal,35,Male,0
gemma3_27b,218,706,0.0,85.0,1,FOX,Liberal,43,Male,0
gemma3_27b,243,1651,0.0,95.0,0,FOX,Conservative,31,Male,1
gemma3_27b,167,1021,0.0,85.0,0,CNN,Conservative,44,Male,1
gemma3_27b,166,707,0.0,85.0,1,CNN,Independent,38,Female,0
gemma3_27b,122,1022,0.0,85.0,0,CNN,Liberal,35,Female,1
gemma3_27b,101,708,0.0,90.0,1,BBC,Liberal,48,Male,0
gemma3_27b,126,1652,0.0,95.0,1,CNN,Independent,25,Male,0
gemma3_27b,213,1653,0.0,90.0,1,FOX,Liberal,38,Female,0
gemma3_27b,195,1023,0.0,90.0,0,FOX,Liberal,29,Male,1
gemma3_27b,70,709,0.0,95.0,0,BBC,Conservative,43,Male,1
gemma3_27b,151,1024,0.0,95.0,1,CNN,Liberal,48,Female,0
gemma3_27b,288,1654,1.0,75.0,1,FOX,Liberal,32,Male,1
gemma3_27b,128,710,0.0,95.0,1,CNN,Liberal,44,Female,0
gemma3_27b,9,1025,0.0,85.0,1,BBC,Conservative,28,Female,0
gemma3_27b,34,1655,0.0,95.0,1,BBC,Liberal,38,Female,0
gemma3_27b,157,711,0.0,90.0,1,CNN,Liberal,25,Female,0
gemma3_27b,281,1026,0.0,95.0,1,FOX,Liberal,37,Male,0
gemma3_27b,71,1656,1.0,75.0,1,BBC,Conservative,52,Male,1
gemma3_27b,146,712,0.0,95.0,0,CNN,Independent,26,Female,1
gemma3_27b,161,1027,1.0,75.0,1,CNN,Conservative,35,Female,1
gemma3_27b,127,1657,0.0,95.0,1,CNN,Liberal,43,Female,0
gemma3_27b,277,713,0.0,95.0,1,FOX,Independent,25,Male,0
gemma3_27b,86,1028,0.0,95.0,0,BBC,Liberal,22,Female,1
gemma3_27b,73,1658,1.0,75.0,1,BBC,Conservative,31,Male,1
gemma3_27b,197,714,1.0,75.0,1,FOX,Liberal,31,Female,1
gemma3_27b,77,1029,0.0,95.0,1,BBC,Liberal,31,Male,0
gemma3_27b,126,1659,0.0,95.0,1,CNN,Liberal,21,Female,0
gemma3_27b,188,715,1.0,90.0,1,FOX,Independent,29,Female,1
gemma3_27b,237,1030,1.0,75.0,1,FOX,Liberal,41,Female,1
gemma3_27b,248,1660,0.0,85.0,1,FOX,Conservative,40,Female,0
gemma3_27b,123,716,0.0,90.0,1,CNN,Conservative,25,Female,0
gemma3_27b,205,1031,0.0,90.0,0,FOX,Liberal,44,Male,1
gemma3_27b,43,1661,0.0,75.0,1,BBC,Liberal,31,Female,0
gemma3_27b,33,717,0.0,90.0,1,BBC,Independent,23,Male,0
gemma3_27b,275,1032,1.0,75.0,1,FOX,Conservative,29,Male,1
gemma3_27b,76,1662,0.0,90.0,1,BBC,Liberal,37,Male,0
