article_id,index,llm_assessment,llm_confidence,llm_label,Model,Prompt,human_label,source,politics,age,gender
176,1156,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,FOX,Conservative,36,Male
274,1157,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,42,Male
107,1158,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,62,Male
122,1159,is-biased,84.0,1.0,gpt-5.4-mini,article_only,0,CNN,Conservative,38,Female
102,1160,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,BBC,Conservative,58,Male
200,1161,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,33,Female
157,1162,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,52,Female
147,1163,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,55,Male
114,1164,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,28,Female
63,1165,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,34,Male
151,1166,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,0,CNN,Conservative,47,Female
205,1167,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,FOX,Other,51,Female
157,1168,is-biased,84.0,1.0,gpt-5.4-mini,article_only,0,CNN,Liberal,31,Male
82,1169,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,BBC,Liberal,29,Female
94,1170,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,53,Male
2,1171,is-not-biased,95.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,36,Female
174,1172,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,21,Female
213,1173,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,FOX,Independent,30,Female
230,1174,is-not-biased,93.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,53,Male
43,1175,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,BBC,Independent,25,Female
13,1176,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,59,Male
136,1177,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,CNN,Liberal,43,Male
129,1178,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,29,Female
65,1179,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Other,35,Other
130,1180,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Independent,35,Male
101,1181,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,BBC,Independent,29,Female
118,1182,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Conservative,30,Female
140,1183,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Independent,37,Female
226,1184,is-biased,72.0,1.0,gpt-5.4-mini,article_only,0,FOX,Liberal,30,Female
158,1185,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,33,Male
133,1186,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,25,Female
127,1187,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,0,CNN,Independent,18,Male
156,1188,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Conservative,34,Female
6,1189,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,55,Female
31,1190,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Other,32,Female
166,1191,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Conservative,32,Male
168,1192,is-not-biased,78.0,0.0,gpt-5.4-mini,article_only,1,CNN,Independent,25,Female
250,1193,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,54,Female
145,1194,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,32,Male
16,1195,is-not-biased,94.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,25,Male
114,1196,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Independent,24,Male
197,1197,is-biased,92.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,25,Female
157,1198,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Liberal,47,Male
9,1199,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,BBC,Conservative,35,Female
21,1200,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,29,Male
279,1201,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,37,Female
7,1202,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Independent,25,Male
203,1203,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,0,FOX,Conservative,31,Male
169,1204,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,CNN,Liberal,30,Male
54,1205,is-not-biased,94.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,48,Female
252,1206,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,FOX,Liberal,32,Male
207,1207,is-biased,96.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,36,Female
129,1208,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,61,Female
133,1209,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Liberal,48,Female
166,1210,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,40,Male
74,1211,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,50,Male
266,1212,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,71,Female
133,1213,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,30,Female
167,1214,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,34,Female
100,1215,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Conservative,44,Female
229,1216,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,27,Female
167,1217,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,24,Female
225,1218,is-not-biased,93.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,25,Male
92,1219,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,42,Male
123,1220,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,CNN,Independent,27,Female
185,1221,is-biased,86.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,33,Male
90,1222,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,BBC,Liberal,30,Male
140,1223,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Independent,48,Male
265,1224,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,FOX,Conservative,25,Female
98,1225,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,26,Female
101,1226,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,42,Female
144,1227,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,38,Female
195,1228,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Independent,48,Female
128,1229,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,0,CNN,Independent,32,Female
167,1230,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,35,Female
161,1231,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,43,Male
114,1232,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,31,Female
212,1233,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,32,Female
271,1234,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,FOX,Independent,35,Other
143,1235,is-biased,86.0,1.0,gpt-5.4-mini,article_only,0,CNN,Liberal,36,Male
144,1236,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,default,Female
261,1237,is-biased,72.0,1.0,gpt-5.4-mini,article_only,1,FOX,Conservative,33,Male
246,1238,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,25,Male
104,1239,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,BBC,Liberal,29,Male
155,1240,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,31,Male
204,1241,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,65,Female
29,1242,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,48,Male
20,1243,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,23,Male
141,1244,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,32,Male
74,1245,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,37,Male
284,1246,is-biased,92.0,1.0,gpt-5.4-mini,article_only,1,FOX,Conservative,52,Female
113,1247,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Independent,34,Male
157,1248,is-biased,84.0,1.0,gpt-5.4-mini,article_only,0,CNN,Liberal,68,Male
284,1249,is-biased,92.0,1.0,gpt-5.4-mini,article_only,1,FOX,Conservative,48,Female
20,1250,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,33,Female
178,1251,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,FOX,Independent,26,Male
208,1252,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,32,Male
182,1253,is-biased,92.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,35,Female
241,1254,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,67,Male
121,1255,is-not-biased,78.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,25,Male
143,1256,is-biased,86.0,1.0,gpt-5.4-mini,article_only,0,CNN,Independent,30,Male
68,1257,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,55,Male
233,1258,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,25,Male
123,1259,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,CNN,Conservative,45,Female
65,1260,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,29,Female
193,1261,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,FOX,Conservative,45,Male
155,1262,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,1,CNN,Independent,34,Male
115,1263,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,45,Male
75,1264,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,32,Male
167,1265,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Conservative,61,Female
147,1266,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,CNN,Independent,35,Female
264,1267,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,44,Male
224,1268,is-biased,78.0,1.0,gpt-5.4-mini,article_only,0,FOX,Liberal,35,Male
77,1269,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,28,Male
270,1270,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,50,Male
145,1271,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Independent,37,Female
157,1272,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Independent,36,Male
162,1273,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,32,Female
165,1274,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,28,Female
136,1275,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,CNN,Conservative,49,Male
119,1276,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,30,Male
230,1277,is-not-biased,93.0,0.0,gpt-5.4-mini,article_only,0,FOX,Liberal,70,Male
112,1278,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Independent,28,Female
105,1279,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,40,Female
11,1280,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,38,Male
270,1281,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,FOX,Independent,61,Male
65,1282,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,53,Female
95,1283,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,61,Male
274,1284,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,24,Female
94,1285,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,44,Male
129,1286,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,41,Female
93,1287,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,41,Male
129,1288,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,CNN,Independent,22,Female
58,1289,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,BBC,Liberal,32,Female
125,1290,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,52,Male
159,1291,is-biased,92.0,1.0,gpt-5.4-mini,article_only,1,CNN,Liberal,43,Male
221,1292,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,25,Male
103,1293,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,35,Male
19,1294,is-not-biased,94.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,54,Male
160,1295,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Independent,52,Male
223,1296,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,60,Female
141,1297,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Liberal,54,Male
171,1298,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,25,Female
157,1299,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Liberal,28,Male
20,1300,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,44,Male
154,1301,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,0,CNN,Independent,30,Male
235,1302,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,33,Female
140,1303,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,61,Female
169,1304,is-biased,78.0,1.0,gpt-5.4-mini,article_only,0,CNN,Conservative,64,Male
70,1305,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,44,Female
63,1306,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,55,Male
5,1307,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,0,BBC,Conservative,29,Female
38,1308,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,38,Male
209,1309,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,32,Male
24,1310,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,48,Male
240,1311,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,FOX,Liberal,54,Female
101,1312,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,BBC,Conservative,30,Female
178,1313,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,FOX,Conservative,35,Male
65,1314,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,40,Male
239,1315,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,44,Male
184,1316,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,44,Male
69,1317,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Conservative,39,Male
105,1318,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,30,Male
195,1319,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,42,Female
189,1320,is-biased,78.0,1.0,gpt-5.4-mini,article_only,0,FOX,Conservative,25,Male
112,1321,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Independent,30,Male
76,1322,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,0,BBC,Conservative,36,Male
98,1323,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,46,Female
61,1324,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Other,26,Male
128,1325,is-not-biased,94.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,46,Female
213,1326,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,25,Male
22,1327,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,26,Male
283,1328,is-biased,92.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,22,Male
90,1329,is-biased,84.0,1.0,gpt-5.4-mini,article_only,0,BBC,Independent,33,Female
284,1330,is-biased,92.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,40,Male
34,1331,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,32,Female
40,1332,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,53,Male
50,1333,is-biased,84.0,1.0,gpt-5.4-mini,article_only,0,BBC,Independent,60,Female
145,1334,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,42,Male
130,1335,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,57,Female
279,1336,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,FOX,Conservative,60,Male
20,1337,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,41,Male
179,1338,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,39,Female
105,1339,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,30,Female
186,1340,is-not-biased,93.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,30,Male
210,1341,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,FOX,Independent,31,Female
235,1342,is-biased,78.0,1.0,gpt-5.4-mini,article_only,0,FOX,Conservative,38,Male
22,1343,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,BBC,Independent,28,Female
140,1344,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Liberal,22,Female
169,1345,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,39,Male
166,1346,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,0,CNN,Conservative,40,Male
148,1347,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,45,Female
112,1348,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,25,Male
151,1349,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,34,Male
203,1350,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,0,FOX,Conservative,27,Female
134,1351,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,CNN,Conservative,30,Female
81,1352,is-not-biased,94.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,34,Male
11,1353,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,34,Male
115,1354,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,25,Female
95,1355,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,30,Female
89,1356,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Other,62,Female
10,1357,is-not-biased,95.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,20,Male
20,1358,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,23,Male
233,1359,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,FOX,Conservative,61,Female
59,1360,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,57,Male
78,1361,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,24,Female
87,1362,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,34,Male
157,1363,is-biased,84.0,1.0,gpt-5.4-mini,article_only,0,CNN,Independent,19,Male
147,1364,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,32,Male
174,1365,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,40,Male
245,1366,is-biased,86.0,1.0,gpt-5.4-mini,article_only,0,FOX,Independent,40,Female
7,1367,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,36,Male
128,1368,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,CNN,Liberal,45,Male
74,1369,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,26,Male
154,1370,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Liberal,48,Female
184,1371,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,FOX,Conservative,59,Male
145,1372,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Liberal,47,Male
284,1373,is-biased,92.0,1.0,gpt-5.4-mini,article_only,1,FOX,Conservative,30,Male
76,1374,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,33,Male
185,1375,is-biased,84.0,1.0,gpt-5.4-mini,article_only,0,FOX,Liberal,66,Female
137,1376,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,CNN,Independent,51,Female
152,1377,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Liberal,35,Male
157,1378,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Liberal,25,Male
267,1379,is-not-biased,98.0,0.0,gpt-5.4-mini,article_only,0,FOX,Independent,39,Male
159,1380,is-biased,92.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,31,Male
104,1381,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,BBC,Independent,25,Female
2,1382,is-not-biased,95.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,21,Male
169,1383,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,42,Male
37,1384,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,30,Female
230,1385,is-not-biased,93.0,0.0,gpt-5.4-mini,article_only,1,FOX,Independent,35,Female
184,1386,is-biased,78.0,1.0,gpt-5.4-mini,article_only,0,FOX,Conservative,26,Female
95,1387,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,32,Male
230,1388,is-biased,84.0,1.0,gpt-5.4-mini,article_only,0,FOX,Conservative,70,Male
174,1389,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,35,Male
278,1390,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,FOX,Independent,45,Female
162,1391,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,0,CNN,Liberal,70,Female
121,1392,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,45,Male
67,1393,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,57,Male
89,1394,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,26,Female
131,1395,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,25,Male
2,1396,is-not-biased,95.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,30,Male
41,1397,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,default,24,Male
211,1398,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,34,Male
239,1399,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Liberal,60,Female
125,1400,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,24,Male
194,1401,is-not-biased,93.0,0.0,gpt-5.4-mini,article_only,1,FOX,Independent,22,Female
2,1402,is-not-biased,95.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,26,Male
157,1403,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,54,Female
97,1404,is-not-biased,94.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,51,Male
157,1405,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,64,Female
237,1406,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,64,Female
169,1407,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,47,Male
101,1408,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,BBC,Independent,25,Male
193,1409,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,0,FOX,Independent,22,Male
262,1410,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,FOX,Conservative,32,Male
29,1411,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,38,Female
95,1412,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Conservative,45,Female
141,1413,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,44,Male
121,1414,is-biased,78.0,1.0,gpt-5.4-mini,article_only,1,CNN,Conservative,35,Male
95,1415,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,0,BBC,Liberal,31,Female
152,1416,is-biased,86.0,1.0,gpt-5.4-mini,article_only,1,CNN,Liberal,34,Female
286,1417,is-not-biased,93.0,0.0,gpt-5.4-mini,article_only,0,FOX,Liberal,38,Female
76,1418,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Other,60,Male
59,1419,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,BBC,Liberal,29,Male
75,1420,is-not-biased,96.0,0.0,gpt-5.4-mini,article_only,1,BBC,Conservative,31,Female
132,1421,is-not-biased,84.0,0.0,gpt-5.4-mini,article_only,1,CNN,Conservative,34,Male
195,1422,is-not-biased,86.0,0.0,gpt-5.4-mini,article_only,1,FOX,Independent,47,Female
230,1423,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,FOX,Liberal,25,Female
281,1424,is-not-biased,92.0,0.0,gpt-5.4-mini,article_only,1,FOX,Conservative,50,Male
104,1425,is-biased,84.0,1.0,gpt-5.4-mini,article_only,1,BBC,Conservative,30,Male
